id,x,y,shape,year,Degree,Random walk betweenness centrality,Betweenness centrality,Average neighbor degree,Clustering coef,index,iso3,name,gross import,constantGDP_percapita,corruption_index,GINI,per capita GDP growth,Trade % of GDP,gov_expend_on_health_%GDP,FDI_inflow_%GDP,gov_expend_on_educ_%GDP,tetrietary_school_enrollment,natural_resource_rents_%GDP,ICT_goods_export%exports,R&D_expenditues%GDP,domestic_credit_to_private_sector%GDP,Region Name,Sub-region Name,Least Developed Countries (LDC),Land Locked Developing Countries (LLDC),Small Island Developing States (SIDS),Developed / Developing Countries,WTO,herfindahl index,log_Gdp
2,0.556,0.7286,0.5000,2015,119,0.006643401836509059,0.00011030846757766638,147.58823529411765,0.9773536533257371,AL,ALB,Albania,3436011.0509999995,4524.39,38.46,32.9,2.52,54.62,4.43,8.69,3.44,62.01,1.81,0.79,,37.15,Europe,Southern Europe,0,0,0,1.0,1,1707.9717486639286,8.417238040416962
44,0.5046,0.6557,0.5000,2015,151,0.008592063150060069,0.0013742077746771617,137.94039735099338,0.8761147902869757,DZ,DZA,Algeria,50972056.486999996,4777.35,29.81,,1.6,52.04,4.92,-0.32,,36.78,16.25,0.0,,21.71,Africa,Northern Africa,0,0,0,0.0,0,668.9429696095224,8.471641278447272
1,0.5496,0.4378,0.5000,2015,145,0.00826653815045042,0.001090774943493193,139.37241379310345,0.893007662835249,AO,AGO,Angola,17341528.367839992,3748.32,3.85,,-2.47,46.37,1.23,8.63,,8.4,10.8,,,25.24,Africa,Sub-Saharan Africa,1,0,0,0.0,1,749.8188613398183,8.229063018582474
6,0.3283,0.5948,0.5000,2015,124,0.007155523981603526,0.0003577552384953668,144.0483870967742,0.9441384736428009,AG,ATG,Antigua and Barbuda,374366.621,13328.15,75.48,,2.71,38.53,2.61,8.53,,,0.0,11.78,,52.3,Americas,Latin America and the Caribbean,0,0,1,0.0,1,2840.008489761671,9.497633618845093
4,0.3233,0.2866,0.5000,2015,148,0.008117772891303977,0.0009508910674697389,140.01351351351352,0.9018201875344732,AR,ARG,Argentina,58912716.15735999,10568.16,33.65,,1.63,19.67,6.82,1.98,5.78,84.0,1.34,0.12,0.62,14.41,Americas,Latin America and the Caribbean,0,0,0,0.0,1,1159.9361881463585,9.265600986132972
5,0.6251,0.7226,0.5000,2015,144,0.008106533308683475,0.0009549502826499698,139.82638888888889,0.8986013986013986,AM,ARM,Armenia,3205508.3149999985,3923.72,35.1,32.4,2.74,44.76,1.61,1.74,2.81,46.52,4.01,0.15,0.25,45.63,Asia,Western Asia,0,1,0,0.0,1,1222.0296440985496,8.274795462379881
7,0.8716,0.3596,0.5000,2015,160,0.009325857653572833,0.0020788160204153736,135.4875,0.8458333333333333,AU,AUS,Australia,187483754.62400004,55079.89,94.23,,0.73,29.31,6.35,3.47,5.31,118.61,5.24,1.4,1.92,136.32,Oceania,Australia and New Zealand,0,0,0,1.0,1,957.9324682856727,10.916539955745463
8,0.5404,0.764,0.5000,2015,158,0.009008549849441019,0.0017663049615821173,136.4873417721519,0.8583407240183827,AT,AUT,Austria,140251221.63382688,47789.39,90.87,30.5,-0.11,80.87,7.51,-2.09,5.46,80.72,0.13,4.12,3.05,85.89,Europe,Western Europe,0,0,0,1.0,1,1672.5186589009184,10.774558927314136
9,0.6322,0.723,0.5000,2015,128,0.007144772120145358,0.0003128960129990079,144.484375,0.9507874015748031,AZ,AZE,Azerbaijan,8464498.98002,6063.73,16.83,,-0.15,48.63,1.3,7.63,2.95,25.48,14.61,0.02,0.22,38.52,Asia,Western Asia,0,1,0,0.0,0,752.3012290232264,8.710080401264975
17,0.285,0.6391,0.5000,2015,122,0.0073012198090272665,0.0004795671473683032,143.62295081967213,0.9370004064489906,BS,BHS,Bahamas,2925002.5169999995,27519.85,83.17,,-0.36,29.57,2.87,0.65,,,0.01,1.4,,54.48,Americas,Latin America and the Caribbean,0,0,1,0.0,0,7096.5424551017095,10.22266284145103
16,0.6407,0.6441,0.5000,2015,159,0.009133152238860945,0.0018881235199890007,136.03773584905662,0.8527187325849853,BH,BHR,Bahrain,16193352.333712796,22435.73,61.06,,0.18,87.19,3.23,0.21,2.67,43.28,5.11,3.34,,73.72,Asia,Western Asia,0,0,0,0.0,0,1169.2795213862764,10.018410056325115
14,0.751,0.6316,0.5000,2015,158,0.009084445899290526,0.0018357955350222857,136.25316455696202,0.8553575747802951,BD,BGD,Bangladesh,46307068.977,1002.39,22.12,,5.37,38.15,0.43,1.45,,,0.96,0.05,,44.41,Asia,Southern Asia,1,0,0,0.0,1,889.3336876285824,6.910142427474635
23,0.3346,0.5733,0.5000,2015,138,0.007718374374929788,0.0006723593136359974,141.6086956521739,0.9179096583095314,BB,BRB,Barbados,1552556.4629999998,15839.64,90.38,,2.03,44.46,3.19,14.57,,,0.12,1.56,,82.8,Americas,Latin America and the Caribbean,0,0,1,0.0,1,2019.5347823909476,9.67027093783742
19,0.5776,0.7984,0.5000,2015,148,0.008419846903276577,0.0012171657114071453,138.8918918918919,0.8869277440706013,BY,BLR,Belarus,28677601.000000007,6384.82,46.63,25.6,-3.98,100.88,3.69,2.93,4.79,89.57,1.13,0.52,0.5,27.88,Europe,Eastern Europe,0,0,0,1.0,0,3305.010264513011,8.761678576996436
11,0.5124,0.7806,0.5000,2015,158,0.00901456859780527,0.001771419653553786,136.4493670886076,0.857856970087882,BE,BEL,Belgium,363791179.847,45503.35,91.83,27.7,1.44,167.13,7.97,-4.22,6.54,74.56,0.02,2.08,2.46,60.63,Europe,Western Europe,0,0,0,1.0,1,742.3869715827407,10.72554122860238
12,0.5064,0.5517,0.5000,2015,127,0.007644410207858648,0.0006781647328851836,141.6220472440945,0.916010498687664,BJ,BEN,Benin,2447939.5630000005,1129.0,33.17,47.8,-1.0,37.26,0.8,1.16,4.36,13.55,5.78,0.04,,16.74,Africa,Sub-Saharan Africa,1,0,0,0.0,1,626.7509503812182,7.029087564149662
20,0.3201,0.6796,0.5000,2015,123,0.007024193508207049,0.0002871783586773008,144.54471544715446,0.9508196721311475,BM,BMU,Bermuda,806071.0630000001,,87.02,,,,,,1.7,25.14,,5.2,0.22,,Americas,Northern America,0,0,0,1.0,0,4663.712552069937,
25,0.7512,0.6529,0.5000,2015,61,0.0041150326602157564,3.1694610817579302e-06,154.18032786885246,0.9972677595628415,BT,BTN,Bhutan,,2780.82,82.21,,5.35,80.36,2.72,0.32,7.32,,3.86,,,46.44,Asia,Southern Asia,1,1,0,0.0,0,,7.930501127220123
21,0.3234,0.4095,0.5000,2015,145,0.008048449552605245,0.0008987731100875034,140.38620689655173,0.9053639846743295,BO,BOL,"Bolivia, Plurinational State of",9780754.961610002,2361.06,26.92,46.7,3.28,56.04,4.35,1.68,,,6.02,0.0,,58.07,Americas,Latin America and the Caribbean,0,1,0,0.0,0,981.4940666300307,7.766865949723219
18,0.5491,0.744,0.5000,2015,151,0.008499298126510143,0.001284359399429185,138.53642384105962,0.883532008830022,BA,BIH,Bosnia and Herzegovina,7820496.227999997,5356.3,43.27,,4.67,86.88,6.62,2.36,,,1.04,0.26,0.22,58.66,Europe,Southern Europe,0,0,0,1.0,0,733.1421515676963,8.586028717191668
26,0.5686,0.376,0.5000,2015,123,0.007009202468704148,0.00028233547080030834,145.0,0.9534852725576436,BW,BWA,Botswana,5950860.096,7613.7,77.4,53.3,-3.19,93.99,3.88,2.63,,30.24,1.41,0.15,,33.77,Africa,Sub-Saharan Africa,0,1,0,0.0,1,5556.490384899177,8.937704535062968
22,0.3558,0.4209,0.5000,2015,159,0.009109809119638119,0.001866635741992267,136.06289308176102,0.8530371785685853,BR,BRA,Brazil,167556234.30800006,11431.15,42.79,51.9,-4.35,20.54,3.81,3.59,6.24,51.05,3.16,0.45,1.34,66.83,Americas,Latin America and the Caribbean,0,0,0,0.0,1,757.0582651867313,9.344097364151214
24,0.8187,0.5252,0.5000,2015,120,0.006997772745009588,0.00030140675677165255,144.64166666666668,0.9492997198879551,BN,BRN,Brunei Darussalam,3168749.238999999,32869.29,69.23,,-1.8,74.1,2.27,1.32,,31.3,19.0,0.19,,41.44,Asia,South-eastern Asia,0,0,0,0.0,1,1100.065633098404,10.400294066181594
15,0.5708,0.7374,0.5000,2015,149,0.008226987585478816,0.00104385559776122,139.58389261744966,0.8960638490839833,BG,BGR,Bulgaria,25311920.47100001,7611.55,49.52,38.6,4.13,108.71,4.17,4.34,,70.3,1.48,2.9,0.96,55.41,Europe,Eastern Europe,0,0,0,1.0,1,648.0659051109207,8.937422109485157
13,0.4957,0.568,0.5000,2015,126,0.007278396901885379,0.0004281878804460708,143.61904761904762,0.938031746031746,BF,BFA,Burkina Faso,2906543.491999999,645.37,48.56,,0.89,50.44,1.65,2.23,4.17,5.06,20.07,0.02,,28.42,Africa,Sub-Saharan Africa,1,1,0,0.0,1,517.7536326756382,6.469823795736139
10,0.5831,0.4813,0.5000,2015,112,0.006634645575978323,0.00018017119888027035,145.88392857142858,0.9617117117117117,BI,BDI,Burundi,550358.4889999997,228.43,9.13,,-6.89,31.5,2.5,1.6,6.37,,15.71,0.5,,16.39,Africa,Sub-Saharan Africa,1,1,0,0.0,1,666.533180795965,5.431229817667778
84,0.7916,0.5698,0.5000,2015,141,0.007685014185716483,0.0006181158033166892,142.0,0.9245187436676798,KH,KHM,Cambodia,9986713.220999997,1024.62,12.02,,5.33,120.79,1.34,10.1,,13.14,1.73,2.18,0.12,74.32,Asia,South-eastern Asia,1,0,0,0.0,1,2015.2861089733733,6.932077091127202
33,0.5343,0.5409,0.5000,2015,150,0.008451148038120401,0.0012427837617297911,138.69333333333333,0.8849217002237136,CM,CMR,Cameroon,5978472.407000001,1440.38,12.98,,2.86,32.68,0.68,2.25,2.77,16.96,6.57,0.03,,15.06,Africa,Sub-Saharan Africa,0,0,0,0.0,1,764.3977819380973,7.272662246646386
28,0.2046,0.8118,0.5000,2015,160,0.009325857653572878,0.0020788160204153736,135.4875,0.8458333333333333,CA,CAN,Canada,403269268.942578,50279.59,95.19,,-0.06,54.1,7.84,3.86,,64.79,0.78,2.14,1.7,,Americas,Northern America,0,0,0,1.0,1,3122.859034339232,10.825354508335217
27,0.5582,0.5367,0.5000,2015,113,0.006887426622908965,0.0003236984875656185,144.35398230088495,0.9429519595448799,CF,CAF,Central African Republic,445442.47400000005,346.36,7.21,,3.66,25.48,0.52,0.18,,,14.76,0.0,,11.72,Africa,Sub-Saharan Africa,1,1,0,0.0,1,964.027318254067,5.847478696579601
141,0.552,0.5859,0.5000,2015,72,0.004718949707281226,1.1823550811719018e-05,152.91666666666666,0.9929577464788732,TD,TCD,Chad,,955.73,5.29,,-0.49,55.97,0.96,5.11,,3.25,13.27,,,8.35,Africa,Sub-Saharan Africa,1,1,0,0.0,1,,6.862475446383205
30,0.3013,0.3018,0.5000,2015,152,0.008414419864527229,0.001207144536890829,138.72368421052633,0.8860230045311955,CL,CHL,Chile,60452039.230033286,14722.37,87.5,44.4,1.11,51.01,3.99,8.63,4.88,85.27,12.2,0.48,0.38,109.25,Americas,Latin America and the Caribbean,0,0,0,0.0,1,1135.6117668606105,9.597123384757666
31,0.7894,0.6992,0.5000,2015,160,0.009325857653572911,0.0020788160204153736,135.4875,0.8458333333333333,CN,CHN,China,1354704497.463,6484.44,48.08,38.6,6.36,35.89,2.94,2.2,,46.04,1.36,26.56,2.07,153.23,Asia,Eastern Asia,0,0,0,0.0,1,562.6884543183498,8.777160739899308
35,0.2936,0.5254,0.5000,2015,150,0.008330839016866081,0.0011322054300227633,139.02666666666667,0.8895749440715883,CO,COL,Colombia,51275431.34400001,7572.37,47.6,51.1,1.76,30.58,5.11,3.99,4.47,53.28,4.13,0.24,0.29,46.91,Americas,Latin America and the Caribbean,0,0,0,0.0,1,1435.9603218527132,8.932261375372057
36,0.6219,0.434,0.5000,2015,76,0.004937204197338972,1.071705660983229e-05,152.17105263157896,0.9943859649122807,KM,COM,Comoros,,1352.34,25.96,,-1.23,23.92,1.05,0.51,2.49,,2.4,,,15.82,Africa,Sub-Saharan Africa,1,0,1,0.0,0,,7.2095917042772335
34,0.544,0.4987,0.5000,2015,103,0.006154250311290004,8.157372960372654e-05,148.72815533980582,0.9777270131353513,CG,COG,Congo,,3009.6,10.58,,0.13,165.07,1.56,50.02,4.56,,25.03,,,22.06,Africa,Sub-Saharan Africa,0,0,0,0.0,1,,8.009562458546766
37,0.2674,0.5542,0.5000,2015,149,0.008442842656324221,0.0012279501061082752,138.76510067114094,0.8860874297115908,CR,CRI,Costa Rica,15015130.697999993,9219.39,75.96,48.4,2.51,46.91,5.69,5.4,7.08,53.05,1.08,1.7,0.45,56.55,Americas,Latin America and the Caribbean,0,0,0,0.0,1,1971.1527046244853,9.129064153841329
68,0.5422,0.7506,0.5000,2015,143,0.007835232327980154,0.0007378713748282871,141.2937062937063,0.9164778883088742,HR,HRV,Croatia,19397891.075000007,14111.66,63.94,31.1,3.28,67.63,5.64,0.11,,66.49,0.69,2.45,0.84,64.42,Europe,Southern Europe,0,0,0,1.0,1,839.6669699948013,9.554756684985811
38,0.5929,0.6951,0.5000,2015,142,0.007562145476812389,0.0005105310373488221,142.6267605633803,0.932973728898212,CY,CYP,Cyprus,6554578.258471414,27897.95,80.77,34.0,3.96,52.17,2.87,146.42,6.38,60.1,0.04,6.19,0.48,244.97,Asia,Western Asia,0,0,0,1.0,1,835.172700570051,10.236308488407403
39,0.543,0.7768,0.5000,2015,159,0.009133152238861023,0.0018881235199890007,136.03773584905662,0.8527187325849853,CZ,CZE,Czechia,136783755.627,21381.7,67.31,25.9,5.1,160.17,5.96,0.91,5.79,64.48,0.31,13.54,1.93,49.86,Europe,Eastern Europe,0,0,0,1.0,0,1096.923117406859,9.97029069498208
32,0.4846,0.5419,0.5000,2015,146,0.00821723517674497,0.0010357134808522163,139.68493150684932,0.8975909305621163,CI,CIV,Côte d'Ivoire,9104857.951000003,1462.28,41.35,41.5,6.13,64.18,1.08,1.49,4.83,8.79,4.78,0.11,,23.14,Africa,Sub-Saharan Africa,0,0,0,0.0,1,736.9152108426875,7.287752140440255
42,0.5264,0.8126,0.5000,2015,156,0.008833572586274208,0.0015937537271927646,137.2051282051282,0.8672456575682382,DK,DNK,Denmark,82019377.682,60402.13,98.08,28.2,1.62,59.83,8.61,0.61,,82.13,0.53,3.66,3.05,169.97,Europe,Northern Europe,0,0,0,1.0,1,860.1989634223285,11.008779648201777
41,0.3295,0.5856,0.5000,2015,86,0.005654728787238332,0.0001007257444235327,148.08139534883722,0.9688098495212039,DM,DMA,Dominica,,6891.12,71.63,,-2.83,45.12,3.57,2.04,3.39,,0.05,,,51.31,Americas,Latin America and the Caribbean,0,0,1,0.0,1,,8.83798890522387
43,0.3051,0.6041,0.5000,2015,153,0.008660197604549133,0.0014272343964098337,137.92156862745097,0.8759889920880632,DO,DOM,Dominican Republic,17014469.963000007,6661.87,21.15,45.2,5.72,37.03,2.45,3.13,,51.75,1.27,1.0,,25.97,Americas,Latin America and the Caribbean,0,0,1,0.0,1,2039.0995651143733,8.804155504903669
45,0.2828,0.4898,0.5000,2015,153,0.008656613369889262,0.0014280400480617017,137.69281045751634,0.8730650154798761,EC,ECU,Ecuador,20949403.95200001,5330.54,28.37,46.0,-1.51,40.13,4.24,1.33,5.0,44.89,4.89,0.08,,27.24,Americas,Latin America and the Caribbean,0,0,0,0.0,1,1125.8739420802526,8.581207825348868
46,0.5856,0.649,0.5000,2015,155,0.008799787519909154,0.0015623247406605625,137.32903225806453,0.8686217008797654,EG,EGY,Egypt,71979710.09200001,2703.74,30.77,31.8,2.09,25.53,1.67,2.08,,35.03,4.13,3.7,0.72,26.32,Africa,Northern Africa,0,0,0,0.0,1,476.91209924229275,7.9023912786936235
134,0.2531,0.5766,0.5000,2015,144,0.00804748781584642,0.0009022029708314793,140.1875,0.9034576534576535,SV,SLV,El Salvador,9871501.082719998,3314.8,42.31,40.6,1.91,67.42,4.91,2.11,3.91,27.97,0.83,0.28,0.14,49.48,Americas,Latin America and the Caribbean,0,0,0,0.0,1,1625.243712442266,8.106152568974888
61,0.5285,0.5092,0.5000,2015,68,0.00450794319570888,7.4902225362449555e-06,153.27941176470588,0.9947322212467077,GQ,GNQ,Equatorial Guinea,,14093.81,0.0,,-12.71,76.03,0.55,1.77,,,19.02,,,14.17,Africa,Sub-Saharan Africa,0,0,0,0.0,0,,9.553490972882235
47,0.6105,0.5843,0.5000,2015,76,0.005009717132569991,3.134624800280488e-05,150.8684210526316,0.983859649122807,ER,ERI,Eritrea,,,7.69,,,,0.36,,,3.48,,,,,Africa,Sub-Saharan Africa,1,0,0,0.0,0,,
49,0.5695,0.8255,0.5000,2015,147,0.00795160941689913,0.0008109996293618873,140.64625850340136,0.909514490727798,EE,EST,Estonia,13583632.562999997,17623.03,87.98,32.7,1.78,118.69,4.81,-3.1,5.14,72.17,1.12,11.91,1.47,68.47,Europe,Northern Europe,0,0,0,1.0,1,600.6805106326315,9.77696184838375
139,0.5874,0.3527,0.5000,2015,139,0.007754984622466129,0.0006818787653152324,141.89208633093526,0.9221144823271817,SZ,SWZ,Eswatini,1420446.88767,4645.88,43.75,,1.48,79.15,2.98,0.77,,,2.8,,0.27,20.38,Africa,Sub-Saharan Africa,0,1,0,0.0,1,6682.2507079165825,8.443736084326964
50,0.6125,0.5508,0.5000,2015,143,0.008056802117666446,0.000918157438939308,140.5034965034965,0.9060376243474835,ET,ETH,Ethiopia,19399350.926000003,482.64,40.87,35.0,7.39,30.37,0.97,4.07,4.74,,12.11,0.24,,,Africa,Sub-Saharan Africa,1,1,0,0.0,0,1547.0699594635573,6.179271034132507
52,0.9984,0.4079,0.5000,2015,133,0.008048631911350112,0.0009514720569352987,140.4812030075188,0.9023695602642972,FJ,FJI,Fiji,2004710.5329999998,4359.22,62.02,,4.4,63.56,2.25,4.39,,,1.68,0.76,,78.83,Oceania,Melanesia,0,0,1,0.0,1,1192.1804589916055,8.380048421256161
51,0.5715,0.844,0.5000,2015,156,0.008661393617110389,0.0014370510431579912,137.55769230769232,0.8717948717948718,FI,FIN,Finland,53387622.483,45655.22,99.52,27.1,0.23,51.26,7.53,7.18,7.08,87.68,0.55,2.46,2.89,94.39,Europe,Northern Europe,0,0,0,1.0,1,687.7303073024126,10.728873227788146
53,0.5061,0.7568,0.5000,2015,160,0.009325857653572956,0.0020788160204153736,135.4875,0.8458333333333333,FR,FRA,France,538667526.8659999,41793.54,88.94,32.7,0.75,44.17,8.79,1.76,,62.79,0.04,4.02,2.27,95.09,Europe,Western Europe,0,0,0,1.0,1,694.8570441965034,10.640497061114923
54,0.5322,0.4955,0.5000,2015,104,0.006225500390680486,9.435211551854893e-05,148.33653846153845,0.9762882748319641,GA,GAB,Gabon,,9512.01,26.44,,0.47,57.62,1.57,0.29,,,13.44,,,14.52,Africa,Sub-Saharan Africa,0,0,0,0.0,1,,9.160310489673682
59,0.4575,0.5747,0.5000,2015,119,0.007232670013385342,0.0004794114545240676,143.41176470588235,0.932488249537103,GM,GMB,Gambia,400015.62234984135,754.99,23.08,35.9,0.97,35.7,0.53,-0.12,2.14,,6.13,,,,Africa,Sub-Saharan Africa,1,0,0,0.0,1,832.1477804466039,6.626704504128196
56,0.6204,0.7351,0.5000,2015,134,0.007354052846694641,0.00041240467528414707,143.82835820895522,0.9428795870272697,GE,GEO,Georgia,7018079.024460002,4183.99,74.52,36.5,2.84,63.56,2.82,11.6,,46.48,0.99,1.05,0.32,51.06,Asia,Western Asia,0,0,0,0.0,1,717.5341707214454,8.339020615684541
40,0.529,0.7843,0.5000,2015,160,0.00932585765357279,0.0020788160204153736,135.4875,0.8458333333333333,DE,DEU,Germany,950752929.4942186,45321.4,93.27,31.7,0.86,70.74,8.53,1.86,4.81,67.75,0.07,4.65,2.91,78.02,Europe,Western Europe,0,0,0,1.0,1,479.7365666950626,10.72153460610347
57,0.4972,0.5441,0.5000,2015,124,0.006855836523370716,0.00019744491750292757,146.46774193548387,0.9635457644899029,GH,GHA,Ghana,,1624.77,52.88,,-0.11,48.36,1.62,6.49,4.51,15.69,12.42,,,15.72,Africa,Sub-Saharan Africa,0,0,0,0.0,1,,7.393121546284786
62,0.5606,0.7171,0.5000,2015,154,0.008675986945534028,0.0014466376348326116,137.85714285714286,0.875222816399287,GR,GRC,Greece,42192927.741,22615.39,55.29,36.0,0.22,38.32,4.64,0.65,,,0.1,3.07,0.96,112.22,Europe,Southern Europe,0,0,0,1.0,1,522.1689781598025,10.026385926954491
63,0.3289,0.5681,0.5000,2015,74,0.00491952539730195,2.5205364732486726e-05,150.9189189189189,0.9859311366160681,GD,GRD,Grenada,,8194.24,68.75,,5.77,40.62,1.95,15.38,,95.62,0.0,,,57.32,Americas,Latin America and the Caribbean,0,0,1,0.0,1,,9.01118674740207
64,0.2494,0.5877,0.5000,2015,137,0.007557968229329812,0.0005421192679972358,142.5912408759124,0.9306569343065694,GT,GTM,Guatemala,17417526.743,3069.0,25.0,,2.03,44.41,2.22,1.89,2.96,21.78,2.08,0.27,0.03,34.39,Americas,Latin America and the Caribbean,0,0,0,0.0,1,1750.7559252374565,8.029107054619736
58,0.4731,0.5553,0.5000,2015,130,0.0075180175628116325,0.0005586728524263393,142.55384615384617,0.9282051282051282,GN,GIN,Guinea,2096082.842,750.47,14.42,,1.27,45.18,0.43,0.61,2.52,,17.73,0.04,,10.96,Africa,Sub-Saharan Africa,1,0,0,0.0,1,754.9646602495446,6.620699676923461
60,0.4578,0.5656,0.5000,2015,49,0.0034881874541930757,8.854492248939308e-06,153.16326530612244,0.9880952380952381,GW,GNB,Guinea-Bissau,,574.49,2.4,,3.4,43.81,0.66,1.77,,,19.44,,,8.55,Africa,Sub-Saharan Africa,1,0,1,0.0,1,,6.353482690696934
65,0.3363,0.527,0.5000,2015,118,0.006990953407507169,0.0003251176946636464,144.77966101694915,0.9477038968564392,GY,GUY,Guyana,1463233.0020645172,3688.69,31.25,,2.51,82.67,2.25,4.31,5.21,,18.7,0.05,,48.86,Americas,Latin America and the Caribbean,0,0,1,0.0,1,1402.8729288959992,8.213026660452208
69,0.2992,0.6054,0.5000,2015,105,0.006267637439372708,0.00010411078640022244,148.0095238095238,0.9734432234432234,HT,HTI,Haiti,,729.12,10.1,,-0.16,52.32,0.95,1.21,3.16,,0.95,,,18.35,Americas,Latin America and the Caribbean,1,0,1,0.0,1,,6.591838327515572
67,0.2604,0.5844,0.5000,2015,143,0.007757094336110809,0.0006648793821322682,141.74825174825176,0.9217965133458091,HN,HND,Honduras,8243286.827000003,2067.29,32.69,49.6,2.05,92.47,2.97,6.28,6.41,20.4,1.9,0.17,0.01,54.59,Americas,Latin America and the Caribbean,0,0,0,0.0,1,1689.5708635557808,7.6339938497922715
66,0.817,0.6244,0.5000,2015,156,0.008863554050095791,0.0016232599255036572,137.14743589743588,0.8665012406947891,HK,HKG,Hong Kong,522441336.53420126,36260.58,92.79,,1.52,345.61,,58.52,3.26,69.54,0.0,48.65,0.76,207.9,Asia,Eastern Asia,0,0,0,0.0,0,2682.8593212352325,10.498486479768339
70,0.5542,0.762,0.5000,2015,148,0.008034711429457678,0.0008772453861924257,140.33783783783784,0.9058650487221915,HU,HUN,Hungary,81794210.13900003,14745.49,61.54,30.4,4.09,152.97,4.73,-4.23,4.57,48.96,0.29,11.62,1.36,35.3,Europe,Eastern Europe,0,0,0,1.0,1,1050.923723993763,9.598692552301152
75,0.4472,0.8609,0.5000,2015,144,0.007849449601931983,0.0007375567780670986,141.125,0.9144327894327894,IS,ISL,Iceland,5187600.253999997,47405.04,95.67,26.8,3.39,57.84,6.59,6.61,7.53,75.77,0.0,0.18,2.12,88.1,Europe,Northern Europe,0,0,0,1.0,1,544.809630616661,10.766483831144553
72,0.7193,0.6144,0.5000,2015,158,0.009009060624539595,0.001765704840741654,136.4620253164557,0.8580182213980488,IN,IND,India,361661713.7779999,1751.66,44.71,,6.8,31.47,0.92,2.09,,26.77,1.83,0.89,0.62,51.87,Asia,Southern Asia,0,0,0,0.0,1,525.5467207165221,7.468319188736555
71,0.8164,0.4956,0.5000,2015,158,0.009031605777298647,0.001787360602396937,136.4367088607595,0.8576957187777151,ID,IDN,Indonesia,138557338.941,3824.27,39.42,41.0,3.56,34.04,1.21,2.3,3.58,33.25,3.72,3.52,,39.12,Asia,South-eastern Asia,0,0,0,0.0,1,894.7344543807275,8.249122878373317
74,0.6491,0.6802,0.5000,2015,126,0.006927173309948304,0.0002094055157753554,146.0079365079365,0.962920634920635,IR,IRN,"Iran, Islamic Republic of",,6073.45,31.73,39.5,-2.61,29.86,4.04,0.53,2.8,,16.14,,0.42,59.78,Asia,Southern Asia,0,0,0,0.0,0,,8.711682091621052
73,0.4771,0.7967,0.5000,2015,159,0.00918686641111624,0.0019420830178420766,135.96226415094338,0.8517633946341852,IE,IRL,Ireland,73122285.83492415,65432.73,92.31,31.8,23.99,68.73,5.28,80.79,3.76,77.23,0.06,6.0,1.19,53.11,Europe,Northern Europe,0,0,0,1.0,1,1204.8114931382656,11.088777870973189
76,0.5968,0.6725,0.5000,2015,144,0.008363759583833936,0.0011926202878481222,138.36111111111111,0.8807303807303807,IL,ISR,Israel,53921381.0,33071.41,79.33,,0.28,42.07,4.5,3.78,5.85,65.49,0.25,14.33,4.26,66.52,Asia,Western Asia,0,0,0,1.0,1,625.2917703394814,10.40642444189788
77,0.5349,0.7326,0.5000,2015,160,0.009325857653572949,0.0020788160204153736,135.4875,0.8458333333333333,IT,ITA,Italy,386084945.29664665,33961.44,57.69,35.4,0.88,47.27,6.7,0.72,4.08,60.94,0.08,1.9,1.34,87.35,Europe,Southern Europe,0,0,0,1.0,1,586.387589484896,10.432981042353164
78,0.2853,0.6006,0.5000,2015,134,0.007507332736469856,0.0005247453379778218,142.86567164179104,0.9326674896195714,JM,JAM,Jamaica,4794837.984,4722.05,50.96,,0.37,44.09,3.58,6.52,5.46,27.13,1.29,0.27,,30.03,Americas,Latin America and the Caribbean,0,0,1,0.0,1,1707.896821592272,8.459998306322985
80,0.884,0.7011,0.5000,2015,160,0.009325857653572854,0.0020788160204153736,135.4875,0.8458333333333333,JP,JPN,Japan,590178698.4040003,47102.58,91.35,,1.33,29.0,9.15,0.12,,,0.03,8.52,3.28,162.23,Asia,Eastern Asia,0,0,0,1.0,1,1015.320948001979,10.760083055574365
79,0.6007,0.6699,0.5000,2015,146,0.008078730137596739,0.0009232767097790345,140.32191780821918,0.9053377420878602,JO,JOR,Jordan,18895447.286999986,3305.42,64.42,,-1.44,74.41,4.07,4.21,,36.63,1.48,1.78,,67.66,Asia,Western Asia,0,0,0,0.0,1,650.3337065957089,8.103318824393327
81,0.6859,0.7668,0.5000,2015,147,0.00817740788015406,0.001007475537524809,139.66666666666666,0.8975864318330071,KZ,KAZ,Kazakhstan,30353056.464999992,10617.47,19.71,26.8,-0.27,41.5,1.93,3.57,2.79,46.37,10.83,0.19,0.17,37.73,Asia,Central Asia,0,1,0,0.0,1,1607.6910716242703,9.270256036659536
82,0.6053,0.4999,0.5000,2015,131,0.007130418088284012,0.0003001383374367389,145.12213740458014,0.9524368761009983,KE,KEN,Kenya,,1093.13,13.94,40.8,3.12,34.37,2.11,0.97,5.27,9.23,2.84,,,34.25,Africa,Sub-Saharan Africa,0,0,0,0.0,1,,6.996800419804716
85,0.0313,0.4813,0.5000,2015,66,0.004555891402117251,3.199843900754812e-05,150.8939393939394,0.9818181818181818,KI,KIR,Kiribati,102855.78123383819,1710.66,62.98,,8.87,74.22,6.81,-0.48,,,0.07,0.03,,,Oceania,Micronesia,1,0,1,0.0,0,1410.6571040283086,7.4446345399436895
