Clustering_coef,Degree,Developed / Developing Countries,FDI_inflow_GDP,GINI,ICT_goods_export,Land Locked Developing Countries (LLDC),Least Developed Countries (LDC),Population,Population_growth,RD_expenditures_GDP,Region Name,Small Island Developing States (SIDS),Sub-region Name,Trade_GDP,Trade_bn_usd,WTO,constantGDP_percapita,corruption_index,domestic_credit_to_private_sector_GDP,gov_expend_on_educ_GDP,gov_expend_on_health_GDP,gross_import,id,index,iso3,life_expectancy,log_Gdp,name,natural_resource_rents_GDP,per_capita_GDP_growth,secondary_educ_gross_enrollment,shape,x,y,year,herfindahl index,Pop_MA,Pop_gr_MA,Trade_MA,life_exp_MA,gdp_MA,gdp_gr_MA,corup_MA,FDI_MA,clus_MA,herf_MA
0.0009446677940479403,176024100.1701061,1.0,-2.65,31.5,14.77,0.0,0.0,9893082.0,-0.28,1.39,Europe,0.0,Eastern Europe,153.32,176.02410017010612,1.0,13558.8,65.88,46.18,4.2,4.81,88233092.82500005,70,HU,HUN,75.57,9.514791062003201,Hungary,0.52,2.24,104.72,0.5000,0.5542,0.762,2013,1016.0303576639727,9990590.0,-0.27199999999999447,141.55399999999986,74.34600000000005,9.497818174535542,-0.6539999999999988,69.15800000000029,9.113999999999965,0.0010304825418968205,982.6628837643941
0.0009129760462466102,187749275.95242488,1.0,9.29,30.9,11.92,0.0,0.0,9866468.0,-0.27,1.35,Europe,0.0,Eastern Europe,153.33,187.74927595242488,1.0,14165.71,60.58,42.7,4.63,4.73,92806688.81299998,70,HU,HUN,75.76,9.55857953455242,Hungary,0.4,4.48,104.19,0.5000,0.5542,0.762,2014,1046.4196496279483,9961568.8,-0.2919999999999945,144.71799999999985,74.72000000000006,9.492713507330421,-0.45399999999999885,68.16000000000028,-0.9160000000000338,0.0009825998163259576,976.1199076844481
0.0007717208083705075,169920320.24495578,1.0,-4.23,30.4,11.62,0.0,0.0,9843028.0,-0.24,1.36,Europe,0.0,Eastern Europe,152.97,169.92032024495578,1.0,14745.49,61.54,35.3,4.57,4.73,81194749.55700003,70,HU,HUN,75.57,9.598692552301152,Hungary,0.29,4.09,103.03,0.5000,0.5542,0.762,2015,1066.2115439022612,9930332.4,-0.3159999999999945,150.79399999999984,75.09200000000006,9.509925721187157,1.7520000000000011,66.21000000000029,1.3699999999999661,0.0009607389012130481,990.1583219866868
0.0008417011324144292,173202117.93398982,1.0,54.65,30.3,11.38,0.0,0.0,9814023.0,-0.3,1.2,Europe,0.0,Eastern Europe,153.56,173.20211793398983,1.0,15114.43,60.58,33.7,4.71,4.83,82681712.41,70,HU,HUN,76.06,9.623405195619256,Hungary,0.26,2.5,102.71,0.5000,0.5542,0.762,2016,1079.6952799340759,9898933.4,-0.3179999999999945,153.37799999999984,75.36400000000006,9.53338427152328,2.392000000000001,64.80400000000029,3.691999999999966,0.0009205714973456964,1015.0259113917
0.0008601410700146572,190178485.4226382,1.0,-8.6,30.6,11.18,0.0,0.0,9787966.0,-0.27,1.35,Europe,0.0,Eastern Europe,156.4,190.1784854226382,1.0,15809.77,59.13,32.81,,4.73,91763490.108,70,HU,HUN,75.82,9.668383382343112,Hungary,0.29,4.6,103.49,0.5000,0.5542,0.762,2017,1038.4965265359813,9867392.6,-0.3219999999999945,153.65199999999982,75.60400000000006,9.557613220371772,2.470000000000001,63.17600000000029,13.099999999999966,0.000880346316411053,1038.121493956108
0.0001430380161234961,4628615.186000001,1.0,1.72,,0.11,0.0,0.0,281205.0,1.37,2.58,Europe,0.0,Northern Europe,49.87,4.628615186000001,1.0,37465.45,98.48,93.76,6.45,7.21,2523253.2560000005,75,IS,ISL,79.65,10.53117445393674,Iceland,0.0,3.47,106.46,0.5000,0.4472,0.8609,2000,679.1801877756528,271788.0,0.8360000000000054,51.245999999999775,78.92000000000004,10.421678898510114,3.012000000000001,,,,
0.0001335415479577529,4385612.109999999,1.0,1.99,,0.09,0.0,0.0,284968.0,1.33,2.85,Europe,0.0,Northern Europe,52.26,4.385612109999999,1.0,38412.14,,95.44,6.73,7.1,2219965.9589999993,75,IS,ISL,80.69,10.556128834445587,Iceland,0.0,2.53,106.86,0.5000,0.4472,0.8609,2001,645.8349251519397,274535.4,1.0020000000000056,51.23999999999978,79.25400000000005,10.458846135509557,3.7920000000000007,,,,
0.00014373364695385805,4486048.506000001,1.0,0.99,,0.07,0.0,0.0,287523.0,0.89,2.83,Europe,0.0,Northern Europe,48.46,4.486048506000001,1.0,38330.13,97.47,100.81,7.32,7.73,2220884.117000001,75,IS,ISL,80.5,10.553991549968119,Iceland,0.0,-0.21,111.96,0.5000,0.4472,0.8609,2002,615.6656834939151,277745.8,1.1600000000000055,51.09999999999978,79.63600000000004,10.493140739957973,3.496000000000001,,,,
0.00016464333321676366,5225812.740000002,1.0,2.94,26.8,0.11,0.0,0.0,289521.0,0.69,2.71,Europe,0.0,Northern Europe,45.63,5.225812740000002,1.0,38928.99,98.48,125.31,7.25,8.15,2759592.7350000017,75,IS,ISL,80.96,10.569494496265895,Iceland,0.0,1.56,116.38,0.5000,0.4472,0.8609,2003,570.2976244560776,281024.8,1.1740000000000053,50.58399999999978,79.95800000000004,10.521594184326675,2.9060000000000006,,,,
0.0001709459152730966,6429516.682000001,1.0,5.46,28.0,0.07,0.0,0.0,292074.0,0.88,,Europe,0.0,Northern Europe,46.85,6.429516682000001,1.0,41692.1,98.05,157.69,7.16,7.69,3607608.711000001,75,IS,ISL,81.0,10.638066941398023,Iceland,0.0,7.1,110.09,0.5000,0.4472,0.8609,2004,644.1565394171575,284119.6,1.0980000000000054,49.31999999999979,80.23000000000005,10.541579688076173,2.028000000000001,,,,
0.00017267221228115605,7659234.313999999,1.0,18.4,29.0,0.1,0.0,0.0,296734.0,1.58,2.69,Europe,0.0,Northern Europe,48.0,7.659234313999999,1.0,43635.02,99.51,240.14,7.36,7.44,4845200.533,75,IS,ISL,81.5,10.683615317944962,Iceland,0.0,4.66,111.25,0.5000,0.4472,0.8609,2005,646.260842354886,287058.2,1.0320000000000054,48.61399999999979,80.56000000000003,10.569771255202891,2.8900000000000006,,2.6199999999999655,0.0001511804919049951,631.0269920589491
0.00018303522981201811,9284168.217999998,1.0,22.52,30.2,0.16,0.0,0.0,303782.0,2.35,2.89,Europe,0.0,Northern Europe,55.7,9.284168217999998,1.0,44859.83,97.56,308.98,7.3,7.24,5872951.253999998,75,IS,ISL,81.16,10.711298018499475,Iceland,0.0,2.81,111.01,0.5000,0.4472,0.8609,2006,647.97422896167,290164.0,1.0740000000000054,48.239999999999796,80.93000000000004,10.600259428004536,3.1280000000000006,,5.955999999999966,0.00015710733113652708,624.4431229747956
0.00018616723073385243,10545896.532999998,1.0,31.94,29.5,0.16,0.0,0.0,311566.0,2.53,2.55,Europe,0.0,Northern Europe,53.55,10.545896532999999,1.0,47835.38,97.57,248.19,6.99,7.12,6570065.828999999,75,IS,ISL,81.45,10.775520812054792,Iceland,0.0,6.63,109.5,0.5000,0.4472,0.8609,2007,681.3633214101433,293926.8,1.2780000000000054,48.92799999999979,81.02400000000003,10.631293264815314,3.1840000000000006,98.2140000000003,10.061999999999966,0.00016700606750738015,624.8709837367417
0.00018241079139080552,10273206.189942792,1.0,6.72,31.8,0.18,0.0,0.0,317414.0,1.86,2.49,Europe,0.0,Northern Europe,64.71,10.273206189942792,1.0,47889.39,99.51,194.65,7.1,7.09,6051662.726,75,IS,ISL,81.61,10.77664925573204,Iceland,0.0,0.11,108.58,0.5000,0.4472,0.8609,2008,624.453510546718,298735.4,1.6060000000000052,49.94599999999979,81.21400000000003,10.675599117232649,4.552000000000001,98.2340000000003,16.251999999999967,0.000175492784263379,638.0105113199874
0.00015792775632259782,7003405.7745402865,1.0,0.48,28.7,0.07,0.0,0.0,318499.0,0.34,2.6,Europe,0.0,Northern Europe,58.19,7.003405774540287,1.0,44491.74,95.69,172.45,7.18,7.27,3521445.049,75,IS,ISL,81.75,10.703058832947654,Iceland,0.0,-7.09,106.51,0.5000,0.4472,0.8609,2009,619.5732872762184,304314.0,1.8400000000000052,53.761999999999794,81.34400000000004,10.71703006912588,4.262000000000001,98.44000000000028,17.007999999999967,0.00017904627589818736,648.8416885381155
0.0001473727080859355,8082451.484304467,1.0,1.88,26.2,0.07,0.0,0.0,318041.0,-0.14,,Europe,0.0,Northern Europe,62.29,8.082451484304467,1.0,43024.92,94.29,160.37,6.98,6.86,3760799.8080000007,75,IS,ISL,81.9,10.669534761693933,Iceland,0.0,-3.3,107.31,0.5000,0.4472,0.8609,2010,594.7701337656297,309599.0,1.732000000000005,56.02999999999979,81.49400000000004,10.730028447435805,1.4240000000000013,97.96800000000029,16.01199999999997,0.0001764426441080876,643.9250381099275
0.00015324573587986338,9667761.411486272,1.0,7.3,26.8,0.07,0.0,0.0,319014.0,0.31,2.41,Europe,0.0,Northern Europe,67.21,9.667761411486271,1.0,43700.79,94.79,136.95,6.82,6.61,4675217.157000001,75,IS,ISL,82.36,10.685121458723483,Iceland,0.0,1.57,106.65,0.5000,0.4472,0.8609,2011,727.7277286459599,313860.4,1.3880000000000048,58.88799999999979,81.57400000000004,10.7272123361856,-0.16799999999999873,96.92400000000029,12.707999999999968,0.0001713827432690435,633.6268963920763
0.00015614625192262037,9717740.705945395,1.0,6.96,26.8,0.17,0.0,0.0,320716.0,0.53,,Europe,0.0,Northern Europe,66.8,9.717740705945396,1.0,44032.42,94.79,118.06,7.6,6.55,4628998.444000002,75,IS,ISL,82.92,10.692681459764966,Iceland,0.0,0.76,110.01,0.5000,0.4472,0.8609,2012,741.4959199695328,316906.8,0.9800000000000046,61.18999999999979,81.81400000000005,10.721977024230402,-0.41599999999999876,96.37000000000029,9.66399999999997,0.00016542484448261254,649.5775963289343
0.00014224157680679458,9252913.579325046,1.0,2.95,25.4,0.1,0.0,0.0,323764.0,0.95,1.7,Europe,0.0,Northern Europe,62.48,9.252913579325046,1.0,45420.99,95.73,107.79,7.49,6.6,4900950.379999999,75,IS,ISL,82.06,10.723729611987398,Iceland,0.0,3.15,118.24,0.5000,0.4472,0.8609,2013,712.275466896486,318736.8,0.5800000000000047,63.83999999999979,82.10800000000006,10.705409153772436,-1.5899999999999987,95.81400000000029,4.66799999999997,0.0001594206487203661,661.6041160408122
0.00013660776729227766,10070753.654363506,1.0,4.32,27.8,0.15,0.0,0.0,327386.0,1.11,1.95,Europe,0.0,Northern Europe,58.72,10.070753654363505,1.0,45852.91,93.75,94.82,7.69,6.66,5207807.569000001,75,IS,ISL,82.86,10.733193943500494,Iceland,0.0,0.95,118.62,0.5000,0.4472,0.8609,2014,686.7636809570463,320006.8,0.3980000000000047,63.3939999999998,82.19800000000006,10.694825225023507,-0.9819999999999988,95.05800000000029,3.9139999999999704,0.0001513868058035639,679.1685073107658
0.00012005539090279172,8883689.518293733,1.0,6.61,26.8,0.18,0.0,0.0,330815.0,1.04,2.12,Europe,0.0,Northern Europe,57.84,8.883689518293734,1.0,47405.04,95.67,88.1,7.53,6.59,5108119.194999998,75,IS,ISL,82.47,10.766483831144553,Iceland,0.0,3.39,119.08,0.5000,0.4472,0.8609,2015,560.9768772062445,321784.2,0.5520000000000047,63.49999999999981,82.42000000000006,10.700852247134076,0.6260000000000012,94.67000000000029,4.68199999999997,0.00014712280799749987,692.6065860469314
0.0001303054458633367,9441725.83397756,1.0,-5.15,,0.15,0.0,0.0,335439.0,1.39,2.03,Europe,0.0,Northern Europe,48.78,9.441725833977559,1.0,50188.5,95.19,84.5,7.46,6.62,5433674.915,75,IS,ISL,82.2,10.823541195770812,Iceland,0.0,5.87,117.63,0.5000,0.4472,0.8609,2016,584.7797610140584,324339.0,0.7880000000000048,62.6099999999998,82.53400000000006,10.720242061024198,1.9640000000000015,94.94600000000028,5.62799999999997,0.0001416593445608711,685.8479347350543
0.00013759336269203172,11576940.621366518,1.0,-28.58,,0.17,0.0,0.0,343400.0,2.35,2.13,Europe,0.0,Northern Europe,48.36,11.576940621366518,1.0,51281.99,93.27,87.67,,6.81,6821028.2727482505,75,IS,ISL,82.66,10.845094897393858,Iceland,0.0,2.18,117.52,0.5000,0.4472,0.8609,2017,522.3522226100081,327624.0,1.0040000000000049,58.92399999999981,82.50200000000005,10.747926008433662,2.8240000000000016,95.02600000000028,3.1379999999999706,0.00013707128655756576,657.258341208674
0.0008034914087697033,73496729.301,0.0,0.77,,1.69,0.0,0.0,1056575549.0,1.77,0.76,Asia,0.0,Southern Asia,20.05,73.496729301,1.0,826.59,44.16,28.34,4.32,0.83,33241531.444,72,IN,IND,62.5,6.717308804254635,India,2.42,2.02,44.87,0.5000,0.7193,0.6144,2000,532.0419360066562,1000945919.6,1.868000000000005,18.147999999999804,61.218000000000075,6.599801501366218,4.866000000000002,,,,
0.0008520188439011073,72015300.852,0.0,1.06,,1.96,0.0,0.0,1075000085.0,1.73,0.74,Asia,0.0,Southern Asia,19.31,72.015300852,1.0,851.62,,28.62,,0.8,32181937.726999998,72,IN,IND,62.91,6.747140417947873,India,2.47,3.03,45.15,0.5000,0.7193,0.6144,2001,540.3359254916465,1019476511.8,1.838000000000005,18.531999999999805,61.654000000000075,6.640433348339862,4.164000000000002,,,,
0.0009866921889187846,83052259.56000002,0.0,1.01,,1.56,0.0,0.0,1093317189.0,1.69,0.73,Asia,0.0,Southern Asia,20.54,83.05225956000001,1.0,869.2,35.86,32.31,,0.77,36901231.95000001,72,IN,IND,63.3,6.767573248382274,India,2.3,2.06,47.07,0.5000,0.7193,0.6144,2002,519.2346042431703,1038003480.2,1.804000000000005,18.777999999999807,62.080000000000084,6.67626551353503,3.6640000000000024,,,,
0.0010812886860629412,102475687.238,0.0,0.61,,1.61,0.0,0.0,1111523144.0,1.65,0.72,Asia,0.0,Southern Asia,21.64,102.475687238,1.0,922.17,41.41,31.63,3.61,0.75,46945663.284,72,IN,IND,63.7,6.826729588339105,India,2.34,6.09,49.63,0.5000,0.7193,0.6144,2003,516.0168075548438,1056486912.0,1.768000000000005,19.20999999999981,62.494000000000085,6.71198386388095,3.652000000000002,,,,
0.001203098459333357,135472958.34800002,0.0,0.77,36.8,1.43,0.0,0.0,1129623456.0,1.62,0.76,Asia,0.0,Southern Asia,24.88,135.47295834800002,1.0,979.28,40.98,36.19,3.35,0.71,62112534.496000014,72,IN,IND,64.1,6.886817607767257,India,3.29,6.19,51.37,0.5000,0.7193,0.6144,2004,509.3750747056345,1074894824.6,1.730000000000005,19.90999999999981,62.90000000000008,6.751211574930162,4.020000000000001,,,,
0.0013137966292197142,175840603.95100003,0.0,0.89,,1.11,0.0,0.0,1147609927.0,1.58,0.82,Asia,0.0,Southern Asia,29.56,175.84060395100005,1.0,1040.31,44.39,40.07,3.19,0.76,86904502.02600002,72,IN,IND,64.5,6.947274024642395,India,3.8,6.23,53.97,0.5000,0.7193,0.6144,2005,533.5638034164201,1093207884.6,1.6920000000000048,21.283999999999807,63.30200000000006,6.78911393333825,3.8780000000000014,,0.8439999999999701,0.0009853179173971802,523.4008696003908
0.0015430760526359824,228976050.73000008,0.0,2.13,,1.11,0.0,0.0,1165486291.0,1.55,0.8,Asia,0.0,Southern Asia,31.93,228.97605073000008,1.0,1106.93,46.83,43.63,3.14,0.75,122792652.55600005,72,IN,IND,64.92,7.009345696743613,India,4.13,6.4,54.88,0.5000,0.7193,0.6144,2006,539.773392148037,1111414760.2,1.6540000000000048,23.185999999999805,63.70200000000007,6.835106977415802,4.7200000000000015,,0.8679999999999701,0.0010873789614871826,523.7052430823436
0.0017016217743517335,292614226.3670001,0.0,2.07,,1.07,0.0,0.0,1183209472.0,1.51,0.81,Asia,0.0,Southern Asia,31.19,292.61422636700013,1.0,1173.88,40.29,45.63,,0.74,159947332.7000001,72,IN,IND,65.35,7.068069780513002,India,4.71,6.05,57.28,0.5000,0.7193,0.6144,2007,613.0761173028341,1129512001.4,1.618000000000005,25.709999999999802,64.10400000000007,6.88754803317495,5.394000000000001,41.894000000000275,1.08199999999997,0.0012255904032341576,523.5927364136218
0.002076239403841567,383103996.0670643,0.0,3.62,,0.97,0.0,0.0,1200669765.0,1.46,0.86,Asia,0.0,Southern Asia,43.03,383.10399606706426,1.0,1192.51,44.17,49.56,,0.8,216200623.776,72,IN,IND,65.79,7.083815608471571,India,7.35,1.59,60.36,0.5000,0.7193,0.6144,2008,583.9721389831475,1147490458.0,1.582000000000005,27.839999999999804,64.51400000000007,6.947647339601095,6.192000000000001,42.78000000000028,1.2939999999999703,0.0013685763203207476,542.3610390255545
0.0019590377811450977,317779924.6091671,0.0,2.65,37.5,3.45,0.0,0.0,1217726215.0,1.41,0.83,Asia,0.0,Southern Asia,31.46,317.7799246091671,1.0,1268.25,38.76,48.12,3.28,0.89,187988640.71799994,72,IN,IND,66.24,7.145393276446799,India,3.5,6.35,59.61,0.5000,0.7193,0.6144,2009,575.3955052583568,1165319782.2,1.5440000000000051,32.1179999999998,64.93200000000007,6.999064543627588,5.292000000000001,43.332000000000285,1.8959999999999702,0.0015675664638764727,555.9521053112152
0.001983972403308539,414815821.6115733,0.0,1.64,,2.0,0.0,0.0,1234281170.0,1.35,0.81,Asia,0.0,Southern Asia,34.41,414.81582161157326,1.0,1357.56,38.57,50.56,3.38,0.86,237910919.4359999,72,IN,IND,66.69,7.2134442497263755,India,4.48,7.04,63.12,0.5000,0.7193,0.6144,2010,623.764048737558,1182940334.0,1.502000000000005,33.433999999999806,65.36000000000008,7.050779677363496,5.324,42.88800000000028,2.2719999999999705,0.0017187543282388205,569.1561914217597
0.002298340660518606,538506178.0732455,0.0,2.0,37.8,2.18,0.0,0.0,1250288729.0,1.29,0.83,Asia,0.0,Southern Asia,42.09,538.5061780732456,1.0,1410.43,35.55,51.29,3.8,0.94,313321449.6719998,72,IN,IND,67.13,7.251649901418988,India,5.3,3.89,66.25,0.5000,0.7193,0.6144,2011,641.0860463829922,1200274582.6,1.4560000000000053,34.403999999999805,65.79800000000009,7.104013722380293,5.486000000000001,41.72400000000029,2.4219999999999704,0.0018527894830565855,587.1962404859872
0.002248906264718902,532587532.9047122,0.0,1.31,,1.98,0.0,0.0,1265782790.0,1.23,,Asia,0.0,Southern Asia,43.03,532.5875329047122,1.0,1469.18,36.97,51.89,3.87,0.93,316677384.77499986,72,IN,IND,67.54,7.2924597010023255,India,3.98,4.17,69.01,0.5000,0.7193,0.6144,2012,629.0216495589141,1217235070.2,1.404000000000005,36.4359999999998,66.24000000000008,7.1524745633153675,4.984,39.46800000000029,2.39599999999997,0.0020038424046331105,607.4587713329782
0.00216384989319388,525056255.9041039,0.0,1.52,,1.59,0.0,0.0,1280846129.0,1.18,,Asia,0.0,Southern Asia,42.02,525.0562559041039,1.0,1544.62,36.97,52.39,3.84,0.87,302521732.018,72,IN,IND,67.93,7.342533204387474,India,3.61,5.13,68.76,0.5000,0.7193,0.6144,2013,656.8013965018553,1233749733.8,1.348000000000005,38.8039999999998,66.67800000000008,7.197352547413232,4.6080000000000005,38.80400000000029,2.2439999999999705,0.0021132993027065438,610.6478777841943
0.0019859252663854653,533898885.22797847,0.0,1.7,,0.97,0.0,0.0,1295604184.0,1.15,,Asia,0.0,Southern Asia,38.53,533.8988852279784,1.0,1640.18,41.83,51.88,,0.86,305679397.59300005,72,IN,IND,68.29,7.402561270893045,India,2.81,6.19,74.14,0.5000,0.7193,0.6144,2014,688.5170468631445,1249785006.6,1.292000000000005,38.601999999999805,67.10600000000008,7.249096066596411,5.316000000000001,37.364000000000296,1.8239999999999703,0.0021308214005770067,625.2137292879358
0.0017265304730190692,485514138.99512094,0.0,2.09,,0.89,0.0,0.0,1310152403.0,1.12,0.62,Asia,0.0,Southern Asia,31.47,485.51413899512096,1.0,1751.66,44.71,51.87,,0.92,282671752.4559999,72,IN,IND,68.61,7.468319188736555,India,1.83,6.8,73.87,0.5000,0.7193,0.6144,2015,762.4809416279222,1265360600.4,1.2400000000000049,40.015999999999806,67.51600000000009,7.30052966548566,5.284000000000001,37.97800000000029,1.6339999999999701,0.00213619889762508,647.8380376088934
0.001741198674391388,460846560.38481104,0.0,1.94,,0.95,0.0,0.0,1324509589.0,1.09,,Asia,0.0,Southern Asia,27.34,460.846560384811,1.0,1874.23,47.6,49.19,,0.94,262381261.39100003,72,IN,IND,68.9,7.535953187391196,India,1.84,7.0,75.09,0.5000,0.7193,0.6144,2016,798.8902632438285,1280534847.0,1.1940000000000048,39.427999999999805,67.90000000000009,7.351504653287696,5.236,39.206000000000294,1.72399999999997,0.002084710511567186,675.5814161869663
0.0018634523032465852,553525930.4140924,0.0,1.51,,0.86,0.0,0.0,1338658835.0,1.06,,Asia,0.0,Southern Asia,28.25,553.5259304140924,1.0,1987.34,48.56,48.78,,0.96,325754823.0609606,72,IN,IND,69.17,7.594552340143281,India,2.14,6.04,73.48,0.5000,0.7193,0.6144,2017,760.3595993678442,1295379019.0,1.1540000000000048,36.4779999999998,68.25400000000009,7.408365310482138,5.858,41.61600000000029,1.71199999999997,0.001973282114341742,707.1422595591335
0.0007588021712893198,87969362.92899999,0.0,-2.76,30.2,,0.0,0.0,211513823.0,1.38,0.07,Asia,0.0,South-eastern Asia,66.05,87.96936292899998,1.0,2143.66,19.29,19.91,,0.55,28851819.42199999,71,ID,IDN,65.77,7.670269927525672,Indonesia,10.27,3.48,55.08,0.5000,0.8164,0.4956,2000,886.5041447507382,202800339.0,1.4620000000000046,56.67399999999979,64.92600000000007,7.7092176108523205,0.2019999999999989,,,,
0.0007921302822120335,82738545.59,0.0,-1.86,30.9,,0.0,0.0,214427417.0,1.37,0.05,Asia,0.0,South-eastern Asia,59.14,82.73854559,1.0,2191.57,,20.29,2.46,0.77,26519635.46000001,71,ID,IDN,66.04,7.692373460941258,Indonesia,8.5,2.24,55.54,0.5000,0.8164,0.4956,2001,853.4077637649594,205716251.6,1.4300000000000046,61.3699999999998,65.22200000000007,7.702211894306839,-0.4140000000000009,,,,
0.000834152610643151,84012328.175,0.0,0.07,33.8,,0.0,0.0,217357793.0,1.36,,Asia,0.0,South-eastern Asia,49.83,84.012328175,1.0,2259.31,9.6,21.28,2.65,0.67,26190108.112000007,71,ID,IDN,66.32,7.722814735915312,Indonesia,6.86,3.09,57.16,0.5000,0.8164,0.4956,2002,876.1095597459233,208621489.4,1.4040000000000046,65.0399999999998,65.50200000000008,7.687562592417555,-1.2100000000000009,,,,
0.0008906046568929501,99159260.73499998,0.0,-0.25,34.0,9.31,0.0,0.0,220309469.0,1.35,,Asia,0.0,South-eastern Asia,45.28,99.15926073499999,1.0,2335.59,15.15,22.95,3.22,0.82,27192838.082999997,71,ID,IDN,66.63,7.756019814845156,Indonesia,6.75,3.38,60.14,0.5000,0.8164,0.4956,2003,852.2383357284277,211527758.8,1.3860000000000043,65.03199999999978,65.77600000000008,7.672721523962489,-1.2300000000000009,,,,
0.0009418035238273684,123981439.70699999,0.0,0.74,34.8,9.12,0.0,0.0,223285676.0,1.34,,Asia,0.0,South-eastern Asia,48.92,123.98143970699999,1.0,2420.4,17.07,26.39,2.75,0.75,38341372.529,71,ID,IDN,66.97,7.791688094748166,Indonesia,9.02,3.63,61.87,0.5000,0.8164,0.4956,2004,842.1919382208691,214444734.2,1.3720000000000045,56.13999999999978,66.05400000000007,7.695503171107566,2.315999999999999,,,,
0.0009828515370710813,141775448.984,0.0,2.92,34.9,8.11,0.0,0.0,226289470.0,1.34,,Asia,0.0,South-eastern Asia,56.92,141.775448984,1.0,2524.22,19.51,26.43,2.87,0.73,48302720.31099999,71,ID,IDN,67.33,7.833687383095573,Indonesia,10.21,4.29,60.15,0.5000,0.8164,0.4956,2005,948.7703327167212,217378835.6,1.3600000000000043,53.84399999999979,66.34600000000007,7.726633206795133,3.163999999999999,,-0.8120000000000301,0.0008434986489729658,862.0903484421842
0.0010125480574765813,160250012.698,0.0,1.35,36.1,6.09,0.0,0.0,229318262.0,1.33,,Asia,0.0,South-eastern Asia,50.52,160.250012698,1.0,2627.91,20.49,24.61,,0.83,51774623.44600001,71,ID,IDN,67.72,7.873944132442731,Indonesia,10.13,4.11,62.64,0.5000,0.8164,0.4956,2006,893.2956501487083,220333965.0,1.3520000000000043,52.01799999999979,66.65800000000007,7.759316697909112,3.3259999999999983,,0.3239999999999698,0.0008883085221293181,874.5435860353807
0.0010787130559115783,187662006.57099995,0.0,1.6,37.5,5.28,0.0,0.0,232374245.0,1.32,,Asia,0.0,South-eastern Asia,48.84,187.66200657099995,1.0,2757.89,31.55,25.46,3.04,1.02,62811914.59499998,71,ID,IDN,68.1,7.922221173583966,Indonesia,10.59,4.95,70.54,0.5000,0.8164,0.4956,2007,817.6225745516292,223312134.0,1.3440000000000043,50.29399999999979,66.99400000000006,7.795630832209406,3.6999999999999984,16.364000000000296,0.9659999999999698,0.0009323920771822276,882.5211633121305
0.0013327145205788496,259749978.21257263,0.0,1.83,36.8,4.76,0.0,0.0,235469762.0,1.32,,Asia,0.0,South-eastern Asia,52.36,259.7499782125726,1.0,2885.31,33.98,26.55,2.9,0.9,112958271.04100002,71,ID,IDN,68.48,7.967387625509299,Indonesia,11.94,4.62,69.66,0.5000,0.8164,0.4956,2008,946.5477024095824,226315424.4,1.336000000000004,50.09599999999979,67.35000000000005,7.835512119743136,4.071999999999998,20.754000000000296,1.2719999999999696,0.0009813041662359132,870.8237662732718
0.001227418202220106,205807152.80887675,0.0,0.9,36.7,5.94,0.0,0.0,238620563.0,1.33,0.08,Asia,0.0,South-eastern Asia,39.56,205.80715280887676,1.0,2979.0,21.05,27.66,3.53,0.92,84772442.52800003,71,ID,IDN,68.85,7.999342952713282,Indonesia,6.97,3.25,74.63,0.5000,0.8164,0.4956,2009,953.6275997260652,229347483.0,1.330000000000004,51.51199999999979,67.72000000000006,7.877785681875965,4.3199999999999985,24.520000000000294,1.6879999999999697,0.001069726138973093,889.6856396095027
0.0012526506142538393,274908132.9082107,0.0,2.03,37.9,4.98,0.0,0.0,241834215.0,1.34,,Asia,0.0,South-eastern Asia,38.86,274.9081329082107,1.0,3122.36,24.76,27.25,2.81,0.76,117750169.72899999,71,ID,IDN,69.2,8.04634440512588,Indonesia,7.35,4.81,76.43,0.5000,0.8164,0.4956,2010,980.4920252517356,232414460.4,1.328000000000004,49.63999999999978,68.09600000000005,7.919316653468988,4.243999999999999,25.316000000000297,1.7199999999999698,0.0011268490746516404,911.972771910542
0.0014509988226760603,355162786.1396513,0.0,2.3,41.1,3.86,0.0,0.0,245116206.0,1.35,,Asia,0.0,South-eastern Asia,42.66,355.1627861396513,1.0,3270.62,25.12,30.08,3.19,0.8,152913678.61499995,71,ID,IDN,69.54,8.09273484836551,Indonesia,8.98,4.75,79.11,0.5000,0.8164,0.4956,2011,939.0560580452268,235523409.4,1.328000000000004,46.02799999999978,68.47000000000006,7.9618480578750495,4.347999999999999,26.366000000000298,1.5419999999999696,0.0011808088900881922,918.317110417545
0.0014381113519215242,356223809.31931436,0.0,2.31,41.1,4.06,0.0,0.0,248452413.0,1.35,,Asia,0.0,South-eastern Asia,41.59,356.22380931931434,1.0,3421.27,31.28,33.43,3.41,0.87,161454998.42499998,71,ID,IDN,69.87,8.13776710615439,Indonesia,6.91,4.61,80.45,0.5000,0.8164,0.4956,2012,971.9020486379812,238682998.2,1.3320000000000038,44.45599999999978,68.83400000000006,8.005606201059605,4.475999999999999,27.292000000000296,1.7319999999999698,0.0012684990431280879,927.4691919968485
